label,state,estimate,moe,percent,percent moe,year
Civilian employed population 16 years and over,Ohio,5603630.0,12708.0,100.0,,2020
"        Management, business, science, and arts occupations",Ohio,2108045.0,12871.0,37.6,0.2,2020
        Service occupations,Ohio,945383.0,6518.0,16.9,0.1,2020
        Sales and office occupations,Ohio,1185082.0,8577.0,21.1,0.1,2020
"        Natural resources, construction, and maintenance occupations",Ohio,416972.0,5000.0,7.4,0.1,2020
"        Production, transportation, and material moving occupations",Ohio,948148.0,6979.0,16.9,0.1,2020
Civilian employed population 16 years and over,Oklahoma,1779157.0,6719.0,100.0,,2020
"        Management, business, science, and arts occupations",Oklahoma,633094.0,5476.0,35.6,0.3,2020
        Service occupations,Oklahoma,307078.0,4004.0,17.3,0.2,2020
        Sales and office occupations,Oklahoma,389120.0,4117.0,21.9,0.2,2020
"        Natural resources, construction, and maintenance occupations",Oklahoma,195883.0,2570.0,11.0,0.1,2020
"        Production, transportation, and material moving occupations",Oklahoma,253982.0,2917.0,14.3,0.2,2020
Civilian employed population 16 years and over,Oregon,2014487.0,7246.0,100.0,,2020
"        Management, business, science, and arts occupations",Oregon,813564.0,6886.0,40.4,0.3,2020
        Service occupations,Oregon,354338.0,5517.0,17.6,0.3,2020
        Sales and office occupations,Oregon,417359.0,4666.0,20.7,0.2,2020
"        Natural resources, construction, and maintenance occupations",Oregon,179755.0,3710.0,8.9,0.2,2020
"        Production, transportation, and material moving occupations",Oregon,249471.0,3723.0,12.4,0.2,2020
Civilian employed population 16 years and over,Pennsylvania,6206839.0,12987.0,100.0,,2020
"        Management, business, science, and arts occupations",Pennsylvania,2477901.0,13826.0,39.9,0.2,2020
        Service occupations,Pennsylvania,1054962.0,9025.0,17.0,0.1,2020
        Sales and office occupations,Pennsylvania,1292717.0,8349.0,20.8,0.1,2020
"        Natural resources, construction, and maintenance occupations",Pennsylvania,499393.0,6092.0,8.0,0.1,2020
"        Production, transportation, and material moving occupations",Pennsylvania,881866.0,7023.0,14.2,0.1,2020
Civilian employed population 16 years and over,Puerto Rico,1026380.0,6407.0,100.0,,2020
"        Management, business, science, and arts occupations",Puerto Rico,337385.0,4465.0,32.9,0.4,2020
        Service occupations,Puerto Rico,211394.0,4263.0,20.6,0.4,2020
        Sales and office occupations,Puerto Rico,266213.0,4213.0,25.9,0.4,2020
"        Natural resources, construction, and maintenance occupations",Puerto Rico,93829.0,2846.0,9.1,0.3,2020
"        Production, transportation, and material moving occupations",Puerto Rico,117559.0,2718.0,11.5,0.2,2020
Civilian employed population 16 years and over,Rhode Island,535140.0,3884.0,100.0,,2020
"        Management, business, science, and arts occupations",Rhode Island,216935.0,3215.0,40.5,0.6,2020
        Service occupations,Rhode Island,98544.0,2766.0,18.4,0.5,2020
        Sales and office occupations,Rhode Island,115968.0,3015.0,21.7,0.5,2020
"        Natural resources, construction, and maintenance occupations",Rhode Island,39948.0,1630.0,7.5,0.3,2020
"        Production, transportation, and material moving occupations",Rhode Island,63745.0,1887.0,11.9,0.3,2020
Civilian employed population 16 years and over,South Carolina,2312831.0,8614.0,100.0,,2020
"        Management, business, science, and arts occupations",South Carolina,826896.0,8050.0,35.8,0.3,2020
        Service occupations,South Carolina,403720.0,6080.0,17.5,0.2,2020
        Sales and office occupations,South Carolina,507883.0,5609.0,22.0,0.2,2020
"        Natural resources, construction, and maintenance occupations",South Carolina,211658.0,3725.0,9.2,0.2,2020
"        Production, transportation, and material moving occupations",South Carolina,362674.0,4671.0,15.7,0.2,2020
Civilian employed population 16 years and over,South Dakota,447607.0,2110.0,100.0,,2020
"        Management, business, science, and arts occupations",South Dakota,167058.0,2493.0,37.3,0.6,2020
        Service occupations,South Dakota,75120.0,1861.0,16.8,0.4,2020
        Sales and office occupations,South Dakota,95212.0,2150.0,21.3,0.4,2020
"        Natural resources, construction, and maintenance occupations",South Dakota,48535.0,1683.0,10.8,0.4,2020
"        Production, transportation, and material moving occupations",South Dakota,61682.0,1692.0,13.8,0.4,2020
Civilian employed population 16 years and over,Tennessee,3147330.0,9016.0,100.0,,2020
"        Management, business, science, and arts occupations",Tennessee,1141044.0,9795.0,36.3,0.3,2020
        Service occupations,Tennessee,520798.0,6812.0,16.5,0.2,2020
        Sales and office occupations,Tennessee,686381.0,7064.0,21.8,0.2,2020
"        Natural resources, construction, and maintenance occupations",Tennessee,274115.0,5087.0,8.7,0.2,2020
"        Production, transportation, and material moving occupations",Tennessee,524992.0,5303.0,16.7,0.2,2020
Civilian employed population 16 years and over,Texas,13461358.0,22739.0,100.0,,2020
"        Management, business, science, and arts occupations",Texas,5084326.0,26296.0,37.8,0.2,2020
        Service occupations,Texas,2280631.0,16235.0,16.9,0.1,2020
        Sales and office occupations,Texas,2954834.0,14960.0,22.0,0.1,2020
"        Natural resources, construction, and maintenance occupations",Texas,1419995.0,11601.0,10.5,0.1,2020
"        Production, transportation, and material moving occupations",Texas,1721572.0,13802.0,12.8,0.1,2020
Civilian employed population 16 years and over,Utah,1537623.0,4673.0,100.0,,2020
"        Management, business, science, and arts occupations",Utah,610399.0,6326.0,39.7,0.4,2020
        Service occupations,Utah,229595.0,3934.0,14.9,0.2,2020
        Sales and office occupations,Utah,364464.0,4942.0,23.7,0.3,2020
"        Natural resources, construction, and maintenance occupations",Utah,135295.0,2351.0,8.8,0.2,2020
"        Production, transportation, and material moving occupations",Utah,197870.0,3585.0,12.9,0.2,2020
Civilian employed population 16 years and over,Vermont,328642.0,2327.0,100.0,,2020
"        Management, business, science, and arts occupations",Vermont,141692.0,2523.0,43.1,0.7,2020
        Service occupations,Vermont,54986.0,1710.0,16.7,0.5,2020
        Sales and office occupations,Vermont,63172.0,1668.0,19.2,0.5,2020
"        Natural resources, construction, and maintenance occupations",Vermont,33068.0,1245.0,10.1,0.4,2020
"        Production, transportation, and material moving occupations",Vermont,35724.0,1384.0,10.9,0.4,2020
Civilian employed population 16 years and over,Virginia,4179739.0,11030.0,100.0,,2020
"        Management, business, science, and arts occupations",Virginia,1893390.0,13066.0,45.3,0.3,2020
        Service occupations,Virginia,686373.0,7084.0,16.4,0.2,2020
        Sales and office occupations,Virginia,825943.0,7208.0,19.8,0.2,2020
"        Natural resources, construction, and maintenance occupations",Virginia,335145.0,5438.0,8.0,0.1,2020
"        Production, transportation, and material moving occupations",Virginia,438888.0,6441.0,10.5,0.2,2020
Civilian employed population 16 years and over,Washington,3660034.0,8364.0,100.0,,2020
"        Management, business, science, and arts occupations",Washington,1563629.0,10800.0,42.7,0.3,2020
        Service occupations,Washington,603317.0,5902.0,16.5,0.2,2020
        Sales and office occupations,Washington,712427.0,7281.0,19.5,0.2,2020
"        Natural resources, construction, and maintenance occupations",Washington,344746.0,4844.0,9.4,0.1,2020
"        Production, transportation, and material moving occupations",Washington,435915.0,5008.0,11.9,0.1,2020
Civilian employed population 16 years and over,West Virginia,744272.0,4563.0,100.0,,2020
"        Management, business, science, and arts occupations",West Virginia,254218.0,3806.0,34.2,0.5,2020
        Service occupations,West Virginia,141268.0,2741.0,19.0,0.4,2020
        Sales and office occupations,West Virginia,161304.0,3519.0,21.7,0.4,2020
"        Natural resources, construction, and maintenance occupations",West Virginia,80928.0,2087.0,10.9,0.3,2020
"        Production, transportation, and material moving occupations",West Virginia,106554.0,2506.0,14.3,0.3,2020
Civilian employed population 16 years and over,Wisconsin,2983277.0,6694.0,100.0,,2020
"        Management, business, science, and arts occupations",Wisconsin,1110652.0,7173.0,37.2,0.2,2020
        Service occupations,Wisconsin,482609.0,5228.0,16.2,0.2,2020
        Sales and office occupations,Wisconsin,604533.0,4401.0,20.3,0.2,2020
"        Natural resources, construction, and maintenance occupations",Wisconsin,254428.0,3102.0,8.5,0.1,2020
"        Production, transportation, and material moving occupations",Wisconsin,531055.0,5506.0,17.8,0.2,2020
Civilian employed population 16 years and over,Wyoming,287375.0,2514.0,100.0,,2020
"        Management, business, science, and arts occupations",Wyoming,103264.0,2388.0,35.9,0.8,2020
        Service occupations,Wyoming,49896.0,1696.0,17.4,0.6,2020
        Sales and office occupations,Wyoming,54480.0,2031.0,19.0,0.6,2020
"        Natural resources, construction, and maintenance occupations",Wyoming,43296.0,1455.0,15.1,0.5,2020
"        Production, transportation, and material moving occupations",Wyoming,36439.0,1534.0,12.7,0.5,2020
Civilian employed population 16 years and over,Alabama,2173597.0,8587.0,100.0,,2021
"        Management, business, science, and arts occupations",Alabama,785092.0,8150.0,36.1,0.3,2021
        Service occupations,Alabama,348756.0,5370.0,16.0,0.2,2021
        Sales and office occupations,Alabama,457988.0,5199.0,21.1,0.2,2021
"        Natural resources, construction, and maintenance occupations",Alabama,207916.0,4387.0,9.6,0.2,2021
"        Production, transportation, and material moving occupations",Alabama,373845.0,5258.0,17.2,0.2,2021
Civilian employed population 16 years and over,Alaska,338664.0,2500.0,100.0,,2021
"        Management, business, science, and arts occupations",Alaska,130394.0,2358.0,38.5,0.6,2021
        Service occupations,Alaska,60695.0,1966.0,17.9,0.6,2021
        Sales and office occupations,Alaska,68137.0,1962.0,20.1,0.5,2021
"        Natural resources, construction, and maintenance occupations",Alaska,38377.0,1638.0,11.3,0.5,2021
"        Production, transportation, and material moving occupations",Alaska,41061.0,1200.0,12.1,0.4,2021
Civilian employed population 16 years and over,Arizona,3210791.0,7197.0,100.0,,2021
"        Management, business, science, and arts occupations",Arizona,1240175.0,9410.0,38.6,0.3,2021
        Service occupations,Arizona,578248.0,7433.0,18.0,0.2,2021
        Sales and office occupations,Arizona,753182.0,6235.0,23.5,0.2,2021
"        Natural resources, construction, and maintenance occupations",Arizona,289157.0,5144.0,9.0,0.2,2021
"        Production, transportation, and material moving occupations",Arizona,350029.0,4378.0,10.9,0.1,2021
Civilian employed population 16 years and over,Arkansas,1310863.0,6350.0,100.0,,2021
"        Management, business, science, and arts occupations",Arkansas,461398.0,6652.0,35.2,0.4,2021
        Service occupations,Arkansas,216766.0,4191.0,16.5,0.3,2021
        Sales and office occupations,Arkansas,273618.0,4947.0,20.9,0.4,2021
"        Natural resources, construction, and maintenance occupations",Arkansas,133184.0,2893.0,10.2,0.2,2021
"        Production, transportation, and material moving occupations",Arkansas,225897.0,3884.0,17.2,0.3,2021
Civilian employed population 16 years and over,California,18676721.0,21726.0,100.0,,2021
"        Management, business, science, and arts occupations",California,7675562.0,34411.0,41.1,0.2,2021
        Service occupations,California,3311184.0,17772.0,17.7,0.1,2021
        Sales and office occupations,California,3812112.0,16944.0,20.4,0.1,2021
"        Natural resources, construction, and maintenance occupations",California,1654532.0,11403.0,8.9,0.1,2021
"        Production, transportation, and material moving occupations",California,2223331.0,14074.0,11.9,0.1,2021
Civilian employed population 16 years and over,Colorado,2975830.0,8656.0,100.0,,2021
"        Management, business, science, and arts occupations",Colorado,1331694.0,9044.0,44.8,0.3,2021
        Service occupations,Colorado,470806.0,5989.0,15.8,0.2,2021
        Sales and office occupations,Colorado,609367.0,6467.0,20.5,0.2,2021
"        Natural resources, construction, and maintenance occupations",Colorado,265459.0,4417.0,8.9,0.1,2021
"        Production, transportation, and material moving occupations",Colorado,298504.0,4151.0,10.0,0.1,2021
Civilian employed population 16 years and over,Connecticut,1822995.0,6801.0,100.0,,2021
"        Management, business, science, and arts occupations",Connecticut,821971.0,7169.0,45.1,0.3,2021
        Service occupations,Connecticut,310205.0,4631.0,17.0,0.3,2021
        Sales and office occupations,Connecticut,369209.0,4881.0,20.3,0.3,2021
"        Natural resources, construction, and maintenance occupations",Connecticut,132262.0,3491.0,7.3,0.2,2021
"        Production, transportation, and material moving occupations",Connecticut,189348.0,3812.0,10.4,0.2,2021
Civilian employed population 16 years and over,Delaware,464457.0,3408.0,100.0,,2021
"        Management, business, science, and arts occupations",Delaware,191707.0,3294.0,41.3,0.6,2021
        Service occupations,Delaware,79853.0,2168.0,17.2,0.5,2021
        Sales and office occupations,Delaware,98223.0,2560.0,21.1,0.5,2021
"        Natural resources, construction, and maintenance occupations",Delaware,40594.0,1727.0,8.7,0.4,2021
"        Production, transportation, and material moving occupations",Delaware,54080.0,2036.0,11.6,0.4,2021
Civilian employed population 16 years and over,District of Columbia,373967.0,2650.0,100.0,,2021
"        Management, business, science, and arts occupations",District of Columbia,252766.0,2880.0,67.6,0.7,2021
        Service occupations,District of Columbia,48514.0,1977.0,13.0,0.5,2021
        Sales and office occupations,District of Columbia,50903.0,2044.0,13.6,0.5,2021
"        Natural resources, construction, and maintenance occupations",District of Columbia,8853.0,986.0,2.4,0.3,2021
"        Production, transportation, and material moving occupations",District of Columbia,12931.0,969.0,3.5,0.3,2021
Civilian employed population 16 years and over,Florida,9824911.0,19618.0,100.0,,2021
"        Management, business, science, and arts occupations",Florida,3666586.0,23530.0,37.3,0.2,2021
        Service occupations,Florida,1868366.0,13782.0,19.0,0.1,2021
        Sales and office occupations,Florida,2342482.0,13206.0,23.8,0.1,2021
"        Natural resources, construction, and maintenance occupations",Florida,911442.0,9939.0,9.3,0.1,2021
"        Production, transportation, and material moving occupations",Florida,1036035.0,9934.0,10.5,0.1,2021
Civilian employed population 16 years and over,Georgia,4983753.0,13339.0,100.0,,2021
"        Management, business, science, and arts occupations",Georgia,1963375.0,15277.0,39.4,0.3,2021
        Service occupations,Georgia,784435.0,9806.0,15.7,0.2,2021
        Sales and office occupations,Georgia,1074970.0,8935.0,21.6,0.2,2021
"        Natural resources, construction, and maintenance occupations",Georgia,430761.0,7281.0,8.6,0.1,2021
"        Production, transportation, and material moving occupations",Georgia,730212.0,9028.0,14.7,0.2,2021
Civilian employed population 16 years and over,Hawaii,680301.0,3917.0,100.0,,2021
"        Management, business, science, and arts occupations",Hawaii,249328.0,3876.0,36.6,0.5,2021
        Service occupations,Hawaii,152874.0,3045.0,22.5,0.4,2021
        Sales and office occupations,Hawaii,152942.0,2768.0,22.5,0.4,2021
"        Natural resources, construction, and maintenance occupations",Hawaii,62681.0,2008.0,9.2,0.3,2021
"        Production, transportation, and material moving occupations",Hawaii,62476.0,1854.0,9.2,0.3,2021
Civilian employed population 16 years and over,Idaho,847426.0,4684.0,100.0,,2021
"        Management, business, science, and arts occupations",Idaho,309585.0,4701.0,36.5,0.5,2021
        Service occupations,Idaho,142345.0,3135.0,16.8,0.4,2021
        Sales and office occupations,Idaho,180598.0,3207.0,21.3,0.4,2021
"        Natural resources, construction, and maintenance occupations",Idaho,102666.0,2653.0,12.1,0.3,2021
"        Production, transportation, and material moving occupations",Idaho,112232.0,3021.0,13.2,0.3,2021
Civilian employed population 16 years and over,Illinois,6273473.0,14871.0,100.0,,2021
"        Management, business, science, and arts occupations",Illinois,2555193.0,14310.0,40.7,0.2,2021
        Service occupations,Illinois,1038968.0,8986.0,16.6,0.1,2021
        Sales and office occupations,Illinois,1310129.0,8369.0,20.9,0.1,2021
"        Natural resources, construction, and maintenance occupations",Illinois,450520.0,5287.0,7.2,0.1,2021
"        Production, transportation, and material moving occupations",Illinois,918663.0,7605.0,14.6,0.1,2021
Civilian employed population 16 years and over,Indiana,3250923.0,9413.0,100.0,,2021
"        Management, business, science, and arts occupations",Indiana,1169138.0,9880.0,36.0,0.3,2021
        Service occupations,Indiana,513964.0,5621.0,15.8,0.2,2021
        Sales and office occupations,Indiana,655339.0,5911.0,20.2,0.2,2021
"        Natural resources, construction, and maintenance occupations",Indiana,280243.0,4461.0,8.6,0.1,2021
"        Production, transportation, and material moving occupations",Indiana,632239.0,6043.0,19.4,0.2,2021
Civilian employed population 16 years and over,Iowa,1620796.0,5425.0,100.0,,2021
"        Management, business, science, and arts occupations",Iowa,609180.0,6307.0,37.6,0.3,2021
        Service occupations,Iowa,253347.0,2873.0,15.6,0.2,2021
        Sales and office occupations,Iowa,326164.0,3804.0,20.1,0.2,2021
"        Natural resources, construction, and maintenance occupations",Iowa,155994.0,2635.0,9.6,0.2,2021
"        Production, transportation, and material moving occupations",Iowa,276111.0,3391.0,17.0,0.2,2021
Civilian employed population 16 years and over,Kansas,1450216.0,5371.0,100.0,,2021
"        Management, business, science, and arts occupations",Kansas,576682.0,5264.0,39.8,0.3,2021
        Service occupations,Kansas,234620.0,3756.0,16.2,0.3,2021
        Sales and office occupations,Kansas,293960.0,3926.0,20.3,0.2,2021
"        Natural resources, construction, and maintenance occupations",Kansas,136450.0,2503.0,9.4,0.2,2021
"        Production, transportation, and material moving occupations",Kansas,208504.0,2861.0,14.4,0.2,2021
Civilian employed population 16 years and over,Kentucky,2009185.0,7790.0,100.0,,2021
"        Management, business, science, and arts occupations",Kentucky,718077.0,7612.0,35.7,0.3,2021
        Service occupations,Kentucky,317925.0,5232.0,15.8,0.3,2021
        Sales and office occupations,Kentucky,422590.0,5009.0,21.0,0.2,2021
"        Natural resources, construction, and maintenance occupations",Kentucky,178164.0,3186.0,8.9,0.2,2021
"        Production, transportation, and material moving occupations",Kentucky,372429.0,4437.0,18.5,0.2,2021
Civilian employed population 16 years and over,Louisiana,2013907.0,8533.0,100.0,,2021
"        Management, business, science, and arts occupations",Louisiana,731491.0,7546.0,36.3,0.3,2021
        Service occupations,Louisiana,373546.0,4840.0,18.5,0.2,2021
        Sales and office occupations,Louisiana,428393.0,6610.0,21.3,0.3,2021
"        Natural resources, construction, and maintenance occupations",Louisiana,221493.0,4496.0,11.0,0.2,2021
"        Production, transportation, and material moving occupations",Louisiana,258984.0,4342.0,12.9,0.2,2021
Civilian employed population 16 years and over,Maine,681187.0,3652.0,100.0,,2021
"        Management, business, science, and arts occupations",Maine,270644.0,3600.0,39.7,0.5,2021
        Service occupations,Maine,115875.0,2958.0,17.0,0.4,2021
        Sales and office occupations,Maine,140132.0,2476.0,20.6,0.4,2021
"        Natural resources, construction, and maintenance occupations",Maine,72099.0,2000.0,10.6,0.3,2021
"        Production, transportation, and material moving occupations",Maine,82437.0,2106.0,12.1,0.3,2021
Civilian employed population 16 years and over,Maryland,3120977.0,8768.0,100.0,,2021
"        Management, business, science, and arts occupations",Maryland,1502928.0,10350.0,48.2,0.3,2021
        Service occupations,Maryland,500430.0,5993.0,16.0,0.2,2021
        Sales and office occupations,Maryland,594176.0,6983.0,19.0,0.2,2021
"        Natural resources, construction, and maintenance occupations",Maryland,243359.0,4519.0,7.8,0.1,2021
"        Production, transportation, and material moving occupations",Maryland,280084.0,4360.0,9.0,0.1,2021
Civilian employed population 16 years and over,Massachusetts,3667019.0,9319.0,100.0,,2021
"        Management, business, science, and arts occupations",Massachusetts,1796224.0,11843.0,49.0,0.3,2021
        Service occupations,Massachusetts,597671.0,7318.0,16.3,0.2,2021
        Sales and office occupations,Massachusetts,688208.0,6248.0,18.8,0.2,2021
"        Natural resources, construction, and maintenance occupations",Massachusetts,245868.0,4352.0,6.7,0.1,2021
"        Production, transportation, and material moving occupations",Massachusetts,339048.0,5218.0,9.2,0.1,2021
Civilian employed population 16 years and over,Michigan,4692409.0,10465.0,100.0,,2021
"        Management, business, science, and arts occupations",Michigan,1797451.0,11582.0,38.3,0.2,2021
        Service occupations,Michigan,792398.0,6417.0,16.9,0.1,2021
        Sales and office occupations,Michigan,951754.0,7329.0,20.3,0.1,2021
"        Natural resources, construction, and maintenance occupations",Michigan,369631.0,3960.0,7.9,0.1,2021
"        Production, transportation, and material moving occupations",Michigan,781175.0,5713.0,16.6,0.1,2021
Civilian employed population 16 years and over,Minnesota,2980477.0,6240.0,100.0,,2021
"        Management, business, science, and arts occupations",Minnesota,1283422.0,7680.0,43.1,0.2,2021
        Service occupations,Minnesota,463728.0,4788.0,15.6,0.2,2021
        Sales and office occupations,Minnesota,591110.0,4479.0,19.8,0.1,2021
"        Natural resources, construction, and maintenance occupations",Minnesota,236538.0,3167.0,7.9,0.1,2021
"        Production, transportation, and material moving occupations",Minnesota,405679.0,4142.0,13.6,0.1,2021
Civilian employed population 16 years and over,Mississippi,1240790.0,6305.0,100.0,,2021
"        Management, business, science, and arts occupations",Mississippi,420798.0,6064.0,33.9,0.5,2021
        Service occupations,Mississippi,214602.0,3961.0,17.3,0.3,2021
        Sales and office occupations,Mississippi,256752.0,4495.0,20.7,0.4,2021
"        Natural resources, construction, and maintenance occupations",Mississippi,126257.0,2985.0,10.2,0.2,2021
"        Production, transportation, and material moving occupations",Mississippi,222381.0,3396.0,17.9,0.3,2021
Civilian employed population 16 years and over,Missouri,2945966.0,7379.0,100.0,,2021
"        Management, business, science, and arts occupations",Missouri,1144175.0,9370.0,38.8,0.3,2021
        Service occupations,Missouri,480298.0,5894.0,16.3,0.2,2021
        Sales and office occupations,Missouri,631894.0,6723.0,21.4,0.2,2021
"        Natural resources, construction, and maintenance occupations",Missouri,254619.0,3772.0,8.6,0.1,2021
"        Production, transportation, and material moving occupations",Missouri,434980.0,4951.0,14.8,0.2,2021
Civilian employed population 16 years and over,Montana,526641.0,3088.0,100.0,,2021
"        Management, business, science, and arts occupations",Montana,200988.0,3048.0,38.2,0.5,2021
        Service occupations,Montana,97543.0,2596.0,18.5,0.5,2021
        Sales and office occupations,Montana,107724.0,2665.0,20.5,0.5,2021
"        Natural resources, construction, and maintenance occupations",Montana,62489.0,2159.0,11.9,0.4,2021
"        Production, transportation, and material moving occupations",Montana,57897.0,1997.0,11.0,0.4,2021
Civilian employed population 16 years and over,Nebraska,1011989.0,3360.0,100.0,,2021
"        Management, business, science, and arts occupations",Nebraska,396929.0,3641.0,39.2,0.3,2021
        Service occupations,Nebraska,160031.0,2719.0,15.8,0.3,2021
        Sales and office occupations,Nebraska,210072.0,2825.0,20.8,0.3,2021
"        Natural resources, construction, and maintenance occupations",Nebraska,99686.0,2035.0,9.9,0.2,2021
"        Production, transportation, and material moving occupations",Nebraska,145271.0,2999.0,14.4,0.3,2021
Civilian employed population 16 years and over,Nevada,1429447.0,5211.0,100.0,,2021
"        Management, business, science, and arts occupations",Nevada,452720.0,5468.0,31.7,0.4,2021
        Service occupations,Nevada,349675.0,4807.0,24.5,0.3,2021
        Sales and office occupations,Nevada,320796.0,3850.0,22.4,0.3,2021
"        Natural resources, construction, and maintenance occupations",Nevada,131231.0,2658.0,9.2,0.2,2021
"        Production, transportation, and material moving occupations",Nevada,175025.0,3526.0,12.2,0.2,2021
Civilian employed population 16 years and over,New Hampshire,738506.0,3377.0,100.0,,2021
"        Management, business, science, and arts occupations",New Hampshire,314716.0,3704.0,42.6,0.5,2021
        Service occupations,New Hampshire,114676.0,2481.0,15.5,0.3,2021
        Sales and office occupations,New Hampshire,154949.0,2762.0,21.0,0.4,2021
"        Natural resources, construction, and maintenance occupations",New Hampshire,65204.0,2017.0,8.8,0.3,2021
"        Production, transportation, and material moving occupations",New Hampshire,88961.0,2074.0,12.0,0.3,2021
Civilian employed population 16 years and over,New Jersey,4588902.0,10426.0,100.0,,2021
"        Management, business, science, and arts occupations",New Jersey,2070173.0,12348.0,45.1,0.2,2021
        Service occupations,New Jersey,699743.0,7431.0,15.2,0.2,2021
        Sales and office occupations,New Jersey,970893.0,8445.0,21.2,0.2,2021
"        Natural resources, construction, and maintenance occupations",New Jersey,321846.0,4939.0,7.0,0.1,2021
"        Production, transportation, and material moving occupations",New Jersey,526247.0,7102.0,11.5,0.2,2021
Civilian employed population 16 years and over,New Mexico,889428.0,5454.0,100.0,,2021
"        Management, business, science, and arts occupations",New Mexico,343312.0,4723.0,38.6,0.5,2021
        Service occupations,New Mexico,172982.0,3615.0,19.4,0.4,2021
        Sales and office occupations,New Mexico,187244.0,3766.0,21.1,0.4,2021
"        Natural resources, construction, and maintenance occupations",New Mexico,95549.0,2877.0,10.7,0.3,2021
"        Production, transportation, and material moving occupations",New Mexico,90341.0,3062.0,10.2,0.3,2021
Civilian employed population 16 years and over,New York,9663517.0,17911.0,100.0,,2021
"        Management, business, science, and arts occupations",New York,4204721.0,20402.0,43.5,0.2,2021
        Service occupations,New York,1867332.0,11071.0,19.3,0.1,2021
        Sales and office occupations,New York,1974527.0,9939.0,20.4,0.1,2021
"        Natural resources, construction, and maintenance occupations",New York,671791.0,8167.0,7.0,0.1,2021
"        Production, transportation, and material moving occupations",New York,945146.0,8945.0,9.8,0.1,2021
Civilian employed population 16 years and over,North Carolina,4845768.0,12624.0,100.0,,2021
"        Management, business, science, and arts occupations",North Carolina,1932646.0,13467.0,39.9,0.2,2021
        Service occupations,North Carolina,790717.0,7888.0,16.3,0.2,2021
        Sales and office occupations,North Carolina,995405.0,8063.0,20.5,0.2,2021
"        Natural resources, construction, and maintenance occupations",North Carolina,437710.0,6163.0,9.0,0.1,2021
"        Production, transportation, and material moving occupations",North Carolina,689290.0,7090.0,14.2,0.1,2021
Civilian employed population 16 years and over,North Dakota,403612.0,2379.0,100.0,,2021
"        Management, business, science, and arts occupations",North Dakota,156596.0,2751.0,38.8,0.7,2021
        Service occupations,North Dakota,70138.0,2099.0,17.4,0.5,2021
        Sales and office occupations,North Dakota,78680.0,2067.0,19.5,0.5,2021
"        Natural resources, construction, and maintenance occupations",North Dakota,47435.0,1604.0,11.8,0.4,2021
"        Production, transportation, and material moving occupations",North Dakota,50763.0,1965.0,12.6,0.5,2021
Civilian employed population 16 years and over,Ohio,5656463.0,12836.0,100.0,,2021
"        Management, business, science, and arts occupations",Ohio,2172892.0,15185.0,38.4,0.2,2021
        Service occupations,Ohio,934501.0,8646.0,16.5,0.2,2021
        Sales and office occupations,Ohio,1175651.0,8221.0,20.8,0.1,2021
"        Natural resources, construction, and maintenance occupations",Ohio,420233.0,4519.0,7.4,0.1,2021
"        Production, transportation, and material moving occupations",Ohio,953186.0,8329.0,16.9,0.1,2021
Civilian employed population 16 years and over,Oklahoma,1786742.0,5018.0,100.0,,2021
"        Management, business, science, and arts occupations",Oklahoma,649198.0,5441.0,36.3,0.3,2021
        Service occupations,Oklahoma,305246.0,4201.0,17.1,0.2,2021
        Sales and office occupations,Oklahoma,381464.0,4286.0,21.3,0.2,2021
"        Natural resources, construction, and maintenance occupations",Oklahoma,195995.0,2595.0,11.0,0.1,2021
"        Production, transportation, and material moving occupations",Oklahoma,254839.0,3109.0,14.3,0.2,2021
Civilian employed population 16 years and over,Oregon,2026107.0,6717.0,100.0,,2021
"        Management, business, science, and arts occupations",Oregon,830571.0,7798.0,41.0,0.4,2021
        Service occupations,Oregon,352631.0,4866.0,17.4,0.2,2021
        Sales and office occupations,Oregon,413446.0,4799.0,20.4,0.2,2021
"        Natural resources, construction, and maintenance occupations",Oregon,179832.0,3884.0,8.9,0.2,2021
"        Production, transportation, and material moving occupations",Oregon,249627.0,4525.0,12.3,0.2,2021
Civilian employed population 16 years and over,Pennsylvania,6295594.0,13911.0,100.0,,2021
"        Management, business, science, and arts occupations",Pennsylvania,2558273.0,15127.0,40.6,0.2,2021
        Service occupations,Pennsylvania,1050891.0,9648.0,16.7,0.2,2021
        Sales and office occupations,Pennsylvania,1288223.0,8456.0,20.5,0.1,2021
"        Natural resources, construction, and maintenance occupations",Pennsylvania,500145.0,5381.0,7.9,0.1,2021
"        Production, transportation, and material moving occupations",Pennsylvania,898062.0,6751.0,14.3,0.1,2021
Civilian employed population 16 years and over,Puerto Rico,1055843.0,7087.0,100.0,,2021
"        Management, business, science, and arts occupations",Puerto Rico,342469.0,4565.0,32.4,0.4,2021
        Service occupations,Puerto Rico,219378.0,4156.0,20.8,0.3,2021
        Sales and office occupations,Puerto Rico,273049.0,4026.0,25.9,0.4,2021
"        Natural resources, construction, and maintenance occupations",Puerto Rico,97061.0,2624.0,9.2,0.2,2021
"        Production, transportation, and material moving occupations",Puerto Rico,123886.0,2894.0,11.7,0.3,2021
Civilian employed population 16 years and over,Rhode Island,552707.0,3683.0,100.0,,2021
"        Management, business, science, and arts occupations",Rhode Island,225984.0,3197.0,40.9,0.5,2021
        Service occupations,Rhode Island,101248.0,2294.0,18.3,0.4,2021
        Sales and office occupations,Rhode Island,119202.0,2921.0,21.6,0.5,2021
