label,state,estimate,moe,percent,percent moe,year
        In labor force,Nevada,711954.0,3221.0,58.6,0.3,2021
            Civilian labor force,Nevada,709941.0,3302.0,58.4,0.3,2021
                Employed,Nevada,659164.0,3424.0,54.2,0.3,2021
Own children of the householder under 6 years,Nevada,208539.0,1895.0,100.0,,2021
        All parents in family in labor force,Nevada,134684.0,2316.0,64.6,1.1,2021
Own children of the householder 6 to 17 years,Nevada,447225.0,2204.0,100.0,,2021
        All parents in family in labor force,Nevada,315583.0,3906.0,70.6,0.8,2021
Population 16 years and over,New Hampshire,1144768.0,828.0,100.0,,2021
        In labor force,New Hampshire,769793.0,3252.0,67.2,0.3,2021
            Civilian labor force,New Hampshire,767453.0,3327.0,67.0,0.3,2021
                Employed,New Hampshire,738506.0,3377.0,64.5,0.3,2021
                Unemployed,New Hampshire,28947.0,1369.0,2.5,0.1,2021
            Armed Forces,New Hampshire,2340.0,541.0,0.2,0.1,2021
        Not in labor force,New Hampshire,374975.0,3146.0,32.8,0.3,2021
    Civilian labor force,New Hampshire,767453.0,3327.0,100.0,,2021
        Unemployment Rate,New Hampshire,,,3.8,0.2,2021
Females 16 years and over,New Hampshire,577282.0,679.0,100.0,,2021
        In labor force,New Hampshire,364324.0,2179.0,63.1,0.4,2021
            Civilian labor force,New Hampshire,364021.0,2159.0,63.1,0.4,2021
                Employed,New Hampshire,351750.0,2235.0,60.9,0.4,2021
Own children of the householder under 6 years,New Hampshire,74033.0,908.0,100.0,,2021
        All parents in family in labor force,New Hampshire,53979.0,1236.0,72.9,1.4,2021
Own children of the householder 6 to 17 years,New Hampshire,174467.0,1196.0,100.0,,2021
        All parents in family in labor force,New Hampshire,133948.0,2079.0,76.8,1.0,2021
Population 16 years and over,New Jersey,7436293.0,2491.0,100.0,,2021
        In labor force,New Jersey,4905036.0,9517.0,66.0,0.1,2021
            Civilian labor force,New Jersey,4893875.0,9482.0,65.8,0.1,2021
                Employed,New Jersey,4588902.0,10426.0,61.7,0.1,2021
                Unemployed,New Jersey,304973.0,5726.0,4.1,0.1,2021
            Armed Forces,New Jersey,11161.0,841.0,0.2,0.1,2021
        Not in labor force,New Jersey,2531257.0,10132.0,34.0,0.1,2021
    Civilian labor force,New Jersey,4893875.0,9482.0,100.0,,2021
        Unemployment Rate,New Jersey,,,6.2,0.1,2021
Females 16 years and over,New Jersey,3816159.0,1771.0,100.0,,2021
        In labor force,New Jersey,2323903.0,7255.0,60.9,0.2,2021
            Civilian labor force,New Jersey,2321902.0,7282.0,60.8,0.2,2021
                Employed,New Jersey,2175990.0,7491.0,57.0,0.2,2021
Own children of the householder under 6 years,New Jersey,620865.0,2834.0,100.0,,2021
        All parents in family in labor force,New Jersey,433162.0,5154.0,69.8,0.7,2021
Own children of the householder 6 to 17 years,New Jersey,1342810.0,4004.0,100.0,,2021
        All parents in family in labor force,New Jersey,991158.0,7381.0,73.8,0.5,2021
Population 16 years and over,New Mexico,1682568.0,1179.0,100.0,,2021
        In labor force,New Mexico,964460.0,5000.0,57.3,0.3,2021
            Civilian labor force,New Mexico,952564.0,5178.0,56.6,0.3,2021
                Employed,New Mexico,889428.0,5454.0,52.9,0.3,2021
                Unemployed,New Mexico,63136.0,2538.0,3.8,0.2,2021
            Armed Forces,New Mexico,11896.0,854.0,0.7,0.1,2021
        Not in labor force,New Mexico,718108.0,4959.0,42.7,0.3,2021
    Civilian labor force,New Mexico,952564.0,5178.0,100.0,,2021
        Unemployment Rate,New Mexico,,,6.6,0.3,2021
Females 16 years and over,New Mexico,851632.0,1055.0,100.0,,2021
        In labor force,New Mexico,454807.0,3359.0,53.4,0.4,2021
            Civilian labor force,New Mexico,453030.0,3333.0,53.2,0.4,2021
                Employed,New Mexico,424035.0,3485.0,49.8,0.4,2021
Own children of the householder under 6 years,New Mexico,138240.0,1671.0,100.0,,2021
        All parents in family in labor force,New Mexico,86472.0,2396.0,62.6,1.5,2021
Own children of the householder 6 to 17 years,New Mexico,313001.0,2387.0,100.0,,2021
        All parents in family in labor force,New Mexico,212473.0,3258.0,67.9,1.0,2021
Population 16 years and over,New York,16383427.0,3165.0,100.0,,2021
        In labor force,New York,10331727.0,15457.0,63.1,0.1,2021
            Civilian labor force,New York,10306430.0,15392.0,62.9,0.1,2021
                Employed,New York,9663517.0,17911.0,59.0,0.1,2021
                Unemployed,New York,642913.0,8293.0,3.9,0.1,2021
            Armed Forces,New York,25297.0,1104.0,0.2,0.1,2021
        Not in labor force,New York,6051700.0,15411.0,36.9,0.1,2021
    Civilian labor force,New York,10306430.0,15392.0,100.0,,2021
        Unemployment Rate,New York,,,6.2,0.1,2021
Females 16 years and over,New York,8472575.0,2566.0,100.0,,2021
        In labor force,New York,4996535.0,12185.0,59.0,0.1,2021
            Civilian labor force,New York,4993595.0,12136.0,58.9,0.1,2021
                Employed,New York,4700386.0,12261.0,55.5,0.1,2021
Own children of the householder under 6 years,New York,1319160.0,4207.0,100.0,,2021
        All parents in family in labor force,New York,891331.0,7808.0,67.6,0.5,2021
Own children of the householder 6 to 17 years,New York,2689109.0,4917.0,100.0,,2021
        All parents in family in labor force,New York,1912154.0,10353.0,71.1,0.3,2021
Population 16 years and over,North Carolina,8336531.0,3026.0,100.0,,2021
        In labor force,North Carolina,5219602.0,10992.0,62.6,0.1,2021
            Civilian labor force,North Carolina,5119397.0,11068.0,61.4,0.1,2021
                Employed,North Carolina,4845768.0,12624.0,58.1,0.1,2021
                Unemployed,North Carolina,273629.0,4652.0,3.3,0.1,2021
            Armed Forces,North Carolina,100205.0,2079.0,1.2,0.1,2021
        Not in labor force,North Carolina,3116929.0,10948.0,37.4,0.1,2021
    Civilian labor force,North Carolina,5119397.0,11068.0,100.0,,2021
        Unemployment Rate,North Carolina,,,5.3,0.1,2021
Females 16 years and over,North Carolina,4307800.0,2110.0,100.0,,2021
        In labor force,North Carolina,2489422.0,7358.0,57.8,0.2,2021
            Civilian labor force,North Carolina,2479708.0,7446.0,57.6,0.2,2021
                Employed,North Carolina,2345947.0,7929.0,54.5,0.2,2021
Own children of the householder under 6 years,North Carolina,684205.0,2886.0,100.0,,2021
        All parents in family in labor force,North Carolina,454879.0,5690.0,66.5,0.7,2021
Own children of the householder 6 to 17 years,North Carolina,1485220.0,4694.0,100.0,,2021
        All parents in family in labor force,North Carolina,1068120.0,7671.0,71.9,0.4,2021
Population 16 years and over,North Dakota,607971.0,603.0,100.0,,2021
        In labor force,North Dakota,424182.0,2200.0,69.8,0.4,2021
            Civilian labor force,North Dakota,416764.0,2280.0,68.5,0.4,2021
                Employed,North Dakota,403612.0,2379.0,66.4,0.4,2021
                Unemployed,North Dakota,13152.0,881.0,2.2,0.1,2021
            Armed Forces,North Dakota,7418.0,672.0,1.2,0.1,2021
        Not in labor force,North Dakota,183789.0,2185.0,30.2,0.4,2021
    Civilian labor force,North Dakota,416764.0,2280.0,100.0,,2021
        Unemployment Rate,North Dakota,,,3.2,0.2,2021
Females 16 years and over,North Dakota,295845.0,561.0,100.0,,2021
        In labor force,North Dakota,192265.0,1370.0,65.0,0.5,2021
            Civilian labor force,North Dakota,190880.0,1393.0,64.5,0.5,2021
                Employed,North Dakota,185738.0,1357.0,62.8,0.5,2021
Own children of the householder under 6 years,North Dakota,61716.0,821.0,100.0,,2021
        All parents in family in labor force,North Dakota,46140.0,1241.0,74.8,1.6,2021
Own children of the householder 6 to 17 years,North Dakota,114824.0,906.0,100.0,,2021
        All parents in family in labor force,North Dakota,91399.0,1576.0,79.6,1.2,2021
Population 16 years and over,Ohio,9449482.0,2215.0,100.0,,2021
        In labor force,Ohio,5981645.0,10617.0,63.3,0.1,2021
            Civilian labor force,Ohio,5970869.0,10475.0,63.2,0.1,2021
                Employed,Ohio,5656463.0,12836.0,59.9,0.1,2021
                Unemployed,Ohio,314406.0,5727.0,3.3,0.1,2021
            Armed Forces,Ohio,10776.0,796.0,0.1,0.1,2021
        Not in labor force,Ohio,3467837.0,10557.0,36.7,0.1,2021
    Civilian labor force,Ohio,5970869.0,10475.0,100.0,,2021
        Unemployment Rate,Ohio,,,5.3,0.1,2021
Females 16 years and over,Ohio,4836849.0,1528.0,100.0,,2021
        In labor force,Ohio,2862594.0,6679.0,59.2,0.1,2021
            Civilian labor force,Ohio,2860076.0,6641.0,59.1,0.1,2021
                Employed,Ohio,2716957.0,7893.0,56.2,0.2,2021
Own children of the householder under 6 years,Ohio,788017.0,3938.0,100.0,,2021
        All parents in family in labor force,Ohio,547779.0,6275.0,69.5,0.6,2021
Own children of the householder 6 to 17 years,Ohio,1690086.0,4917.0,100.0,,2021
        All parents in family in labor force,Ohio,1253399.0,7685.0,74.2,0.4,2021
Population 16 years and over,Oklahoma,3094226.0,1213.0,100.0,,2021
        In labor force,Oklahoma,1902597.0,4979.0,61.5,0.2,2021
            Civilian labor force,Oklahoma,1881598.0,4944.0,60.8,0.2,2021
                Employed,Oklahoma,1786742.0,5018.0,57.7,0.2,2021
                Unemployed,Oklahoma,94856.0,2273.0,3.1,0.1,2021
            Armed Forces,Oklahoma,20999.0,995.0,0.7,0.1,2021
        Not in labor force,Oklahoma,1191629.0,5196.0,38.5,0.2,2021
    Civilian labor force,Oklahoma,1881598.0,4944.0,100.0,,2021
        Unemployment Rate,Oklahoma,,,5.0,0.1,2021
Females 16 years and over,Oklahoma,1566594.0,1094.0,100.0,,2021
        In labor force,Oklahoma,883918.0,3984.0,56.4,0.2,2021
            Civilian labor force,Oklahoma,880358.0,3959.0,56.2,0.2,2021
                Employed,Oklahoma,837357.0,3971.0,53.5,0.2,2021
Own children of the householder under 6 years,Oklahoma,291090.0,1554.0,100.0,,2021
        All parents in family in labor force,Oklahoma,184962.0,2234.0,63.5,0.7,2021
Own children of the householder 6 to 17 years,Oklahoma,607252.0,1991.0,100.0,,2021
        All parents in family in labor force,Oklahoma,423231.0,3742.0,69.7,0.6,2021
Population 16 years and over,Oregon,3434262.0,1459.0,100.0,,2021
        In labor force,Oregon,2150814.0,6797.0,62.6,0.2,2021
            Civilian labor force,Oregon,2146693.0,6767.0,62.5,0.2,2021
                Employed,Oregon,2026107.0,6717.0,59.0,0.2,2021
                Unemployed,Oregon,120586.0,2987.0,3.5,0.1,2021
            Armed Forces,Oregon,4121.0,586.0,0.1,0.1,2021
        Not in labor force,Oregon,1283448.0,6751.0,37.4,0.2,2021
    Civilian labor force,Oregon,2146693.0,6767.0,100.0,,2021
        Unemployment Rate,Oregon,,,5.6,0.1,2021
Females 16 years and over,Oregon,1734506.0,1270.0,100.0,,2021
        In labor force,Oregon,1013939.0,5033.0,58.5,0.3,2021
            Civilian labor force,Oregon,1013303.0,5049.0,58.4,0.3,2021
                Employed,Oregon,957857.0,5188.0,55.2,0.3,2021
Own children of the householder under 6 years,Oregon,258667.0,1917.0,100.0,,2021
        All parents in family in labor force,Oregon,167185.0,2960.0,64.6,1.1,2021
Own children of the householder 6 to 17 years,Oregon,566873.0,2638.0,100.0,,2021
        All parents in family in labor force,Oregon,402907.0,4383.0,71.1,0.7,2021
Population 16 years and over,Pennsylvania,10587037.0,2689.0,100.0,,2021
        In labor force,Pennsylvania,6671309.0,12439.0,63.0,0.1,2021
            Civilian labor force,Pennsylvania,6662890.0,12652.0,62.9,0.1,2021
                Employed,Pennsylvania,6295594.0,13911.0,59.5,0.1,2021
                Unemployed,Pennsylvania,367296.0,5204.0,3.5,0.1,2021
            Armed Forces,Pennsylvania,8419.0,761.0,0.1,0.1,2021
        Not in labor force,Pennsylvania,3915728.0,12376.0,37.0,0.1,2021
    Civilian labor force,Pennsylvania,6662890.0,12652.0,100.0,,2021
        Unemployment Rate,Pennsylvania,,,5.5,0.1,2021
Females 16 years and over,Pennsylvania,5414620.0,2119.0,100.0,,2021
        In labor force,Pennsylvania,3186445.0,8006.0,58.8,0.2,2021
            Civilian labor force,Pennsylvania,3185319.0,8024.0,58.8,0.2,2021
                Employed,Pennsylvania,3017484.0,8412.0,55.7,0.2,2021
Own children of the householder under 6 years,Pennsylvania,811973.0,3166.0,100.0,,2021
        All parents in family in labor force,Pennsylvania,568261.0,5248.0,70.0,0.6,2021
Own children of the householder 6 to 17 years,Pennsylvania,1760268.0,4123.0,100.0,,2021
        All parents in family in labor force,Pennsylvania,1303481.0,6351.0,74.1,0.4,2021
Population 16 years and over,Puerto Rico,2797936.0,1321.0,100.0,,2021
        In labor force,Puerto Rico,1238879.0,6162.0,44.3,0.2,2021
            Civilian labor force,Puerto Rico,1236011.0,6101.0,44.2,0.2,2021
                Employed,Puerto Rico,1055843.0,7087.0,37.7,0.3,2021
                Unemployed,Puerto Rico,180168.0,4347.0,6.4,0.2,2021
            Armed Forces,Puerto Rico,2868.0,525.0,0.1,0.1,2021
        Not in labor force,Puerto Rico,1559057.0,6220.0,55.7,0.2,2021
    Civilian labor force,Puerto Rico,1236011.0,6101.0,100.0,,2021
        Unemployment Rate,Puerto Rico,,,14.6,0.4,2021
Females 16 years and over,Puerto Rico,1486792.0,978.0,100.0,,2021
        In labor force,Puerto Rico,591199.0,4190.0,39.8,0.3,2021
            Civilian labor force,Puerto Rico,590700.0,4121.0,39.7,0.3,2021
                Employed,Puerto Rico,505148.0,4828.0,34.0,0.3,2021
Own children of the householder under 6 years,Puerto Rico,146983.0,1453.0,100.0,,2021
        All parents in family in labor force,Puerto Rico,92458.0,2284.0,62.9,1.4,2021
Own children of the householder 6 to 17 years,Puerto Rico,423024.0,2182.0,100.0,,2021
        All parents in family in labor force,Puerto Rico,274718.0,4000.0,64.9,0.9,2021
Population 16 years and over,Rhode Island,906304.0,634.0,100.0,,2021
        In labor force,Rhode Island,592466.0,3450.0,65.4,0.4,2021
            Civilian labor force,Rhode Island,588135.0,3600.0,64.9,0.4,2021
                Employed,Rhode Island,552707.0,3683.0,61.0,0.4,2021
                Unemployed,Rhode Island,35428.0,1597.0,3.9,0.2,2021
            Armed Forces,Rhode Island,4331.0,487.0,0.5,0.1,2021
        Not in labor force,Rhode Island,313838.0,3560.0,34.6,0.4,2021
    Civilian labor force,Rhode Island,588135.0,3600.0,100.0,,2021
        Unemployment Rate,Rhode Island,,,6.0,0.3,2021
Females 16 years and over,Rhode Island,467163.0,574.0,100.0,,2021
        In labor force,Rhode Island,286813.0,2433.0,61.4,0.5,2021
            Civilian labor force,Rhode Island,286033.0,2388.0,61.2,0.5,2021
                Employed,Rhode Island,269894.0,2573.0,57.8,0.6,2021
Own children of the householder under 6 years,Rhode Island,65039.0,999.0,100.0,,2021
        All parents in family in labor force,Rhode Island,48159.0,1249.0,74.0,1.7,2021
Own children of the householder 6 to 17 years,Rhode Island,138367.0,1216.0,100.0,,2021
        All parents in family in labor force,Rhode Island,107663.0,1798.0,77.8,1.1,2021
Population 16 years and over,South Carolina,4097365.0,1952.0,100.0,,2021
        In labor force,South Carolina,2479690.0,8280.0,60.5,0.2,2021
            Civilian labor force,South Carolina,2444002.0,8475.0,59.6,0.2,2021
                Employed,South Carolina,2313378.0,8595.0,56.5,0.2,2021
                Unemployed,South Carolina,130624.0,3801.0,3.2,0.1,2021
            Armed Forces,South Carolina,35688.0,1580.0,0.9,0.1,2021
        Not in labor force,South Carolina,1617675.0,8298.0,39.5,0.2,2021
    Civilian labor force,South Carolina,2444002.0,8475.0,100.0,,2021
        Unemployment Rate,South Carolina,,,5.3,0.2,2021
Females 16 years and over,South Carolina,2124349.0,1532.0,100.0,,2021
        In labor force,South Carolina,1192906.0,5614.0,56.2,0.3,2021
            Civilian labor force,South Carolina,1186081.0,5630.0,55.8,0.3,2021
                Employed,South Carolina,1121616.0,5983.0,52.8,0.3,2021
Own children of the householder under 6 years,South Carolina,323922.0,2059.0,100.0,,2021
        All parents in family in labor force,South Carolina,220206.0,3235.0,68.0,0.9,2021
Own children of the householder 6 to 17 years,South Carolina,712092.0,3350.0,100.0,,2021
        All parents in family in labor force,South Carolina,519491.0,4867.0,73.0,0.6,2021
Population 16 years and over,South Dakota,686625.0,721.0,100.0,,2021
        In labor force,South Dakota,466180.0,2164.0,67.9,0.3,2021
            Civilian labor force,South Dakota,463198.0,2131.0,67.5,0.3,2021
                Employed,South Dakota,448357.0,2227.0,65.3,0.3,2021
                Unemployed,South Dakota,14841.0,889.0,2.2,0.1,2021
            Armed Forces,South Dakota,2982.0,326.0,0.4,0.1,2021
        Not in labor force,South Dakota,220445.0,2024.0,32.1,0.3,2021
    Civilian labor force,South Dakota,463198.0,2131.0,100.0,,2021
        Unemployment Rate,South Dakota,,,3.2,0.2,2021
Females 16 years and over,South Dakota,339964.0,613.0,100.0,,2021
        In labor force,South Dakota,217423.0,1457.0,64.0,0.4,2021
            Civilian labor force,South Dakota,217137.0,1447.0,63.9,0.4,2021
                Employed,South Dakota,211371.0,1523.0,62.2,0.4,2021
Own children of the householder under 6 years,South Dakota,68877.0,933.0,100.0,,2021
        All parents in family in labor force,South Dakota,50930.0,1114.0,73.9,1.4,2021
Own children of the householder 6 to 17 years,South Dakota,134961.0,1346.0,100.0,,2021
        All parents in family in labor force,South Dakota,107905.0,1625.0,80.0,1.0,2021
Population 16 years and over,Tennessee,5504783.0,2072.0,100.0,,2021
        In labor force,Tennessee,3399281.0,9257.0,61.8,0.2,2021
            Civilian labor force,Tennessee,3380708.0,9158.0,61.4,0.2,2021
                Employed,Tennessee,3201140.0,9460.0,58.2,0.2,2021
                Unemployed,Tennessee,179568.0,4259.0,3.3,0.1,2021
            Armed Forces,Tennessee,18573.0,1263.0,0.3,0.1,2021
        Not in labor force,Tennessee,2105502.0,9385.0,38.2,0.2,2021
    Civilian labor force,Tennessee,3380708.0,9158.0,100.0,,2021
        Unemployment Rate,Tennessee,,,5.3,0.1,2021
Females 16 years and over,Tennessee,2834690.0,1935.0,100.0,,2021
        In labor force,Tennessee,1620834.0,6274.0,57.2,0.2,2021
            Civilian labor force,Tennessee,1618090.0,6313.0,57.1,0.2,2021
                Employed,Tennessee,1529315.0,6432.0,53.9,0.2,2021
Own children of the householder under 6 years,Tennessee,461185.0,2711.0,100.0,,2021
        All parents in family in labor force,Tennessee,301251.0,3609.0,65.3,0.7,2021
Own children of the householder 6 to 17 years,Tennessee,963944.0,4010.0,100.0,,2021
        All parents in family in labor force,Tennessee,684736.0,6345.0,71.0,0.6,2021
Population 16 years and over,Texas,22261181.0,5258.0,100.0,,2021
        In labor force,Texas,14492816.0,21221.0,65.1,0.1,2021
            Civilian labor force,Texas,14390216.0,20948.0,64.6,0.1,2021
                Employed,Texas,13618630.0,22807.0,61.2,0.1,2021
                Unemployed,Texas,771586.0,9583.0,3.5,0.1,2021
            Armed Forces,Texas,102600.0,2744.0,0.5,0.1,2021
        Not in labor force,Texas,7768365.0,21123.0,34.9,0.1,2021
    Civilian labor force,Texas,14390216.0,20948.0,100.0,,2021
        Unemployment Rate,Texas,,,5.4,0.1,2021
Females 16 years and over,Texas,11234055.0,3423.0,100.0,,2021
        In labor force,Texas,6582337.0,15381.0,58.6,0.1,2021
            Civilian labor force,Texas,6565110.0,15597.0,58.4,0.1,2021
                Employed,Texas,6204067.0,17279.0,55.2,0.2,2021
Own children of the householder under 6 years,Texas,2267837.0,6704.0,100.0,,2021
        All parents in family in labor force,Texas,1402133.0,10170.0,61.8,0.4,2021
Own children of the householder 6 to 17 years,Texas,4815917.0,7918.0,100.0,,2021
        All parents in family in labor force,Texas,3270611.0,16317.0,67.9,0.3,2021
Population 16 years and over,Utah,2391727.0,1423.0,100.0,,2021
        In labor force,Utah,1653818.0,4740.0,69.1,0.2,2021
            Civilian labor force,Utah,1648313.0,4838.0,68.9,0.2,2021
                Employed,Utah,1590143.0,5117.0,66.5,0.2,2021
                Unemployed,Utah,58170.0,1766.0,2.4,0.1,2021
            Armed Forces,Utah,5505.0,615.0,0.2,0.1,2021
        Not in labor force,Utah,737909.0,4933.0,30.9,0.2,2021
    Civilian labor force,Utah,1648313.0,4838.0,100.0,,2021
        Unemployment Rate,Utah,,,3.5,0.1,2021
Females 16 years and over,Utah,1189781.0,943.0,100.0,,2021
        In labor force,Utah,734748.0,3658.0,61.8,0.3,2021
            Civilian labor force,Utah,733859.0,3690.0,61.7,0.3,2021
                Employed,Utah,707295.0,3748.0,59.4,0.3,2021
Own children of the householder under 6 years,Utah,289240.0,2192.0,100.0,,2021
        All parents in family in labor force,Utah,154229.0,2864.0,53.3,0.9,2021
Own children of the householder 6 to 17 years,Utah,624600.0,2570.0,100.0,,2021
        All parents in family in labor force,Utah,401544.0,5097.0,64.3,0.7,2021
Population 16 years and over,Vermont,537475.0,540.0,100.0,,2021
        In labor force,Vermont,349819.0,2407.0,65.1,0.4,2021
            Civilian labor force,Vermont,348907.0,2391.0,64.9,0.4,2021
                Employed,Vermont,335239.0,2473.0,62.4,0.4,2021
                Unemployed,Vermont,13668.0,727.0,2.5,0.1,2021
            Armed Forces,Vermont,912.0,213.0,0.2,0.1,2021
        Not in labor force,Vermont,187656.0,2321.0,34.9,0.4,2021
    Civilian labor force,Vermont,348907.0,2391.0,100.0,,2021
        Unemployment Rate,Vermont,,,3.9,0.2,2021
Females 16 years and over,Vermont,273350.0,443.0,100.0,,2021
        In labor force,Vermont,171697.0,1404.0,62.8,0.5,2021
            Civilian labor force,Vermont,171611.0,1413.0,62.8,0.5,2021
                Employed,Vermont,166154.0,1455.0,60.8,0.5,2021
Own children of the householder under 6 years,Vermont,33924.0,516.0,100.0,,2021
        All parents in family in labor force,Vermont,25828.0,848.0,76.1,2.1,2021
Own children of the householder 6 to 17 years,Vermont,79177.0,609.0,100.0,,2021
        All parents in family in labor force,Vermont,63503.0,1149.0,80.2,1.3,2021
Population 16 years and over,Virginia,6903607.0,2528.0,100.0,,2021
        In labor force,Virginia,4552635.0,9399.0,65.9,0.1,2021
            Civilian labor force,Virginia,4422588.0,9236.0,64.1,0.1,2021
                Employed,Virginia,4219781.0,9555.0,61.1,0.1,2021
                Unemployed,Virginia,202807.0,4129.0,2.9,0.1,2021
            Armed Forces,Virginia,130047.0,2310.0,1.9,0.1,2021
        Not in labor force,Virginia,2350972.0,9437.0,34.1,0.1,2021
    Civilian labor force,Virginia,4422588.0,9236.0,100.0,,2021
        Unemployment Rate,Virginia,,,4.6,0.1,2021
Females 16 years and over,Virginia,3517796.0,1968.0,100.0,,2021
        In labor force,Virginia,2152511.0,6147.0,61.2,0.2,2021
            Civilian labor force,Virginia,2128964.0,5892.0,60.5,0.2,2021
                Employed,Virginia,2031552.0,6314.0,57.8,0.2,2021
Own children of the householder under 6 years,Virginia,579154.0,3033.0,100.0,,2021
        All parents in family in labor force,Virginia,394685.0,3858.0,68.1,0.6,2021
Own children of the householder 6 to 17 years,Virginia,1213933.0,3799.0,100.0,,2021
        All parents in family in labor force,Virginia,903095.0,5635.0,74.4,0.4,2021
Population 16 years and over,Washington,6120915.0,1941.0,100.0,,2021
        In labor force,Washington,3958572.0,7504.0,64.7,0.1,2021
            Civilian labor force,Washington,3899915.0,7848.0,63.7,0.1,2021
                Employed,Washington,3701656.0,8862.0,60.5,0.1,2021
                Unemployed,Washington,198259.0,4228.0,3.2,0.1,2021
            Armed Forces,Washington,58657.0,1958.0,1.0,0.1,2021
        Not in labor force,Washington,2162343.0,7340.0,35.3,0.1,2021
    Civilian labor force,Washington,3899915.0,7848.0,100.0,,2021
        Unemployment Rate,Washington,,,5.1,0.1,2021
Females 16 years and over,Washington,3055831.0,1512.0,100.0,,2021
        In labor force,Washington,1809778.0,5811.0,59.2,0.2,2021
            Civilian labor force,Washington,1801346.0,5904.0,58.9,0.2,2021
                Employed,Washington,1710768.0,6453.0,56.0,0.2,2021
Own children of the householder under 6 years,Washington,521531.0,2894.0,100.0,,2021
        All parents in family in labor force,Washington,321650.0,3770.0,61.7,0.6,2021
Own children of the householder 6 to 17 years,Washington,1083439.0,3252.0,100.0,,2021
        All parents in family in labor force,Washington,754226.0,5653.0,69.6,0.5,2021
Population 16 years and over,West Virginia,1478714.0,1081.0,100.0,,2021
        In labor force,West Virginia,788433.0,4088.0,53.3,0.3,2021
            Civilian labor force,West Virginia,786365.0,4147.0,53.2,0.3,2021
                Employed,West Virginia,736088.0,3993.0,49.8,0.3,2021
                Unemployed,West Virginia,50277.0,1910.0,3.4,0.1,2021
            Armed Forces,West Virginia,2068.0,457.0,0.1,0.1,2021
        Not in labor force,West Virginia,690281.0,4097.0,46.7,0.3,2021
    Civilian labor force,West Virginia,786365.0,4147.0,100.0,,2021
        Unemployment Rate,West Virginia,,,6.4,0.2,2021
Females 16 years and over,West Virginia,748168.0,836.0,100.0,,2021
        In labor force,West Virginia,369189.0,3375.0,49.3,0.4,2021
            Civilian labor force,West Virginia,368929.0,3394.0,49.3,0.4,2021
                Employed,West Virginia,347797.0,3448.0,46.5,0.5,2021
Own children of the householder under 6 years,West Virginia,103390.0,1261.0,100.0,,2021
        All parents in family in labor force,West Virginia,62786.0,2038.0,60.7,1.7,2021
Own children of the householder 6 to 17 years,West Virginia,229803.0,1868.0,100.0,,2021
        All parents in family in labor force,West Virginia,151658.0,2689.0,66.0,1.1,2021
Population 16 years and over,Wisconsin,4731836.0,1449.0,100.0,,2021
        In labor force,Wisconsin,3127362.0,5900.0,66.1,0.1,2021
            Civilian labor force,Wisconsin,3123629.0,5815.0,66.0,0.1,2021
                Employed,Wisconsin,3014612.0,6500.0,63.7,0.1,2021
                Unemployed,Wisconsin,109017.0,2685.0,2.3,0.1,2021
            Armed Forces,Wisconsin,3733.0,490.0,0.1,0.1,2021
        Not in labor force,Wisconsin,1604474.0,6129.0,33.9,0.1,2021
    Civilian labor force,Wisconsin,3123629.0,5815.0,100.0,,2021
        Unemployment Rate,Wisconsin,,,3.5,0.1,2021
Females 16 years and over,Wisconsin,2377712.0,1271.0,100.0,,2021
        In labor force,Wisconsin,1489486.0,4284.0,62.6,0.2,2021
            Civilian labor force,Wisconsin,1488786.0,4262.0,62.6,0.2,2021
                Employed,Wisconsin,1442068.0,4578.0,60.6,0.2,2021
Own children of the householder under 6 years,Wisconsin,386382.0,2186.0,100.0,,2021
        All parents in family in labor force,Wisconsin,283376.0,2786.0,73.3,0.6,2021
Own children of the householder 6 to 17 years,Wisconsin,850646.0,2810.0,100.0,,2021
        All parents in family in labor force,Wisconsin,675231.0,4230.0,79.4,0.4,2021
Population 16 years and over,Wyoming,457128.0,608.0,100.0,,2021
        In labor force,Wyoming,300833.0,1897.0,65.8,0.4,2021
            Civilian labor force,Wyoming,297398.0,1847.0,65.1,0.4,2021
                Employed,Wyoming,284934.0,2179.0,62.3,0.5,2021
                Unemployed,Wyoming,12464.0,880.0,2.7,0.2,2021
            Armed Forces,Wyoming,3435.0,444.0,0.8,0.1,2021
        Not in labor force,Wyoming,156295.0,1907.0,34.2,0.4,2021
    Civilian labor force,Wyoming,297398.0,1847.0,100.0,,2021
        Unemployment Rate,Wyoming,,,4.2,0.3,2021
Females 16 years and over,Wyoming,222884.0,774.0,100.0,,2021
        In labor force,Wyoming,134559.0,1326.0,60.4,0.6,2021
            Civilian labor force,Wyoming,133998.0,1352.0,60.1,0.6,2021
                Employed,Wyoming,129432.0,1383.0,58.1,0.6,2021
Own children of the householder under 6 years,Wyoming,39545.0,727.0,100.0,,2021
        All parents in family in labor force,Wyoming,25211.0,1087.0,63.8,2.4,2021
Own children of the householder 6 to 17 years,Wyoming,88017.0,751.0,100.0,,2021
        All parents in family in labor force,Wyoming,66712.0,1554.0,75.8,1.7,2021
Population 16 years and over,Alabama,4046614.0,2035.0,100.0,,2022
        In labor force,Alabama,2345086.0,8674.0,58.0,0.2,2022
            Civilian labor force,Alabama,2329696.0,8624.0,57.6,0.2,2022
                Employed,Alabama,2209666.0,9114.0,54.6,0.2,2022
                Unemployed,Alabama,120030.0,3756.0,3.0,0.1,2022
            Armed Forces,Alabama,15390.0,1107.0,0.4,0.1,2022
